time,n_positive,n_negative,injected_positive,injected_negative,recombination
2.090860570861e-04,1.442835353972e+08,9.228654813703e+07,1.005046704683e+06,1.005046704683e+06,1.037568396179e+05
2.093904036029e-04,1.442907462723e+08,9.229375290965e+07,1.011619039281e+06,1.011619039281e+06,1.037763278689e+05
2.096947501198e-04,1.442931474957e+08,9.229615490389e+07,1.006804351043e+06,1.006804351043e+06,1.037825468224e+05
2.099990966367e-04,1.443006227672e+08,9.230361020778e+07,1.011934116217e+06,1.011934116217e+06,1.038031123336e+05
2.103034431535e-04,1.443063726716e+08,9.230933561258e+07,1.010232143692e+06,1.010232143692e+06,1.038181863406e+05
2.106077896704e-04,1.442989570240e+08,9.230196171350e+07,9.970072228994e+05,9.970072228994e+05,1.037982410618e+05
2.109121361873e-04,1.443029509584e+08,9.230597912499e+07,1.008480756722e+06,1.008480756722e+06,1.038093321480e+05
2.112164827041e-04,1.443062380496e+08,9.230927936996e+07,1.007776855186e+06,1.007776855186e+06,1.038172092165e+05
2.115208292210e-04,1.443082847759e+08,9.231134012683e+07,1.006539663189e+06,1.006539663189e+06,1.038220583470e+05
2.118251757379e-04,1.443107422401e+08,9.231381131822e+07,1.006967305829e+06,1.006967305829e+06,1.038291623408e+05
2.121295222547e-04,1.443064241544e+08,9.230954499000e+07,1.000157582540e+06,1.000157582540e+06,1.038173119801e+05
2.124338687716e-04,1.442996868527e+08,9.230289635261e+07,9.977111824602e+05,9.977111824602e+05,1.037988468131e+05
2.127382152885e-04,1.442962197224e+08,9.229952223633e+07,1.000975957009e+06,1.000975957009e+06,1.037889714883e+05
2.130425618053e-04,1.442952219376e+08,9.229860382025e+07,1.003440664228e+06,1.003440664228e+06,1.037865075440e+05
2.133469083222e-04,1.442912416937e+08,9.229470933723e+07,1.000423310285e+06,1.000423310285e+06,1.037752376229e+05
2.136512548391e-04,1.442929054998e+08,9.229643364198e+07,1.006090306566e+06,1.006090306566e+06,1.037818243437e+05
2.139556013559e-04,1.442870360634e+08,9.229064965780e+07,9.985051776538e+05,9.985051776538e+05,1.037664038650e+05
2.142599478728e-04,1.442888149589e+08,9.229249269059e+07,1.006186426438e+06,1.006186426438e+06,1.037722059309e+05
2.145642943896e-04,1.442805391445e+08,9.228432193811e+07,9.960619685152e+05,9.960619685152e+05,1.037514679793e+05
2.148686409065e-04,1.442773661989e+08,9.228125612994e+07,1.001168386921e+06,1.001168386921e+06,1.037438932932e+05
2.151729874234e-04,1.442840677484e+08,9.228801350930e+07,1.011089318643e+06,1.011089318643e+06,1.037611411277e+05
2.154773339402e-04,1.442837614017e+08,9.228776797628e+07,1.004046797921e+06,1.004046797921e+06,1.037601370767e+05
2.157816804571e-04,1.442865944314e+08,9.229064977292e+07,1.007210476511e+06,1.007210476511e+06,1.037672273451e+05
2.160860269740e-04,1.442861021762e+08,9.229021444785e+07,1.003873177905e+06,1.003873177905e+06,1.037645224937e+05
2.163903734908e-04,1.442870164071e+08,9.229118038882e+07,1.005292014785e+06,1.005292014785e+06,1.037678595122e+05
2.166947200077e-04,1.442889581042e+08,9.229315964274e+07,1.006330027796e+06,1.006330027796e+06,1.037732103311e+05
2.169990665246e-04,1.442857001424e+08,9.228995302774e+07,1.001099381028e+06,1.001099381028e+06,1.037653396224e+05
2.173034130414e-04,1.442860964328e+08,9.229038715682e+07,1.004762190079e+06,1.004762190079e+06,1.037653721820e+05
2.176077595583e-04,1.442909323172e+08,9.229522311640e+07,1.009228846291e+06,1.009228846291e+06,1.037793186543e+05
2.179121060752e-04,1.442950902085e+08,9.229935772629e+07,1.008560313083e+06,1.008560313083e+06,1.037918119441e+05
2.182164525920e-04,1.442939994045e+08,9.229825410976e+07,1.003292949811e+06,1.003292949811e+06,1.037881864245e+05
2.185207991089e-04,1.442904217808e+08,9.229468273175e+07,1.000789292829e+06,1.000789292829e+06,1.037793084961e+05
2.188251456258e-04,1.442884162049e+08,9.229268414293e+07,1.002357518757e+06,1.002357518757e+06,1.037735428267e+05
2.191294921426e-04,1.442881382639e+08,9.229240321788e+07,1.004080963227e+06,1.004080963227e+06,1.037740040909e+05
2.194338386595e-04,1.442851344530e+08,9.228940316095e+07,1.001326122324e+06,1.001326122324e+06,1.037657796573e+05
2.197381851763e-04,1.442948308464e+08,9.229904327784e+07,1.014098384258e+06,1.014098384258e+06,1.037926612572e+05
2.200425316932e-04,1.442875487244e+08,9.229175824404e+07,9.970309770123e+05,9.970309770123e+05,1.037750807965e+05
2.203468782101e-04,1.442919655064e+08,9.229614780125e+07,1.008795362271e+06,1.008795362271e+06,1.037879031281e+05
2.206512247269e-04,1.442828681795e+08,9.228707817154e+07,9.951969356584e+05,9.951969356584e+05,1.037626289992e+05
2.209555712438e-04,1.442789305869e+08,9.228317643573e+07,1.000359284688e+06,1.000359284688e+06,1.037524751350e+05
2.212599177607e-04,1.442678052806e+08,9.227212785136e+07,9.930926034869e+05,9.930926034869e+05,1.037236448285e+05
2.215642642775e-04,1.442590700030e+08,9.226348196182e+07,9.954441434032e+05,9.954441434032e+05,1.037007435459e+05
2.218686107944e-04,1.442656261703e+08,9.227005431250e+07,1.010791534698e+06,1.010791534698e+06,1.037187352070e+05
2.221729573113e-04,1.442656530100e+08,9.227008735482e+07,1.004222543317e+06,1.004222543317e+06,1.037181010185e+05
2.224773038281e-04,1.442758828281e+08,9.228026961016e+07,1.014502725291e+06,1.014502725291e+06,1.037459486796e+05
2.227816503450e-04,1.442783120837e+08,9.228266242337e+07,1.006695226508e+06,1.006695226508e+06,1.037533074533e+05
2.230859968619e-04,1.442760747193e+08,9.228042365123e+07,1.002026937564e+06,1.002026937564e+06,1.037469986168e+05
2.233903433787e-04,1.442759849715e+08,9.228034377936e+07,1.004198102235e+06,1.004198102235e+06,1.037473110129e+05
2.236946898956e-04,1.442753337570e+08,9.227971036794e+07,1.003637441188e+06,1.003637441188e+06,1.037450706854e+05
2.239990364125e-04,1.442726721413e+08,9.227708125203e+07,1.001612638306e+06,1.001612638306e+06,1.037376747860e+05
2.243033829293e-04,1.442702991615e+08,9.227474903060e+07,1.001895578174e+06,1.001895578174e+06,1.037312929554e+05
2.246077294462e-04,1.442740240821e+08,9.227849067871e+07,1.008028206508e+06,1.008028206508e+06,1.037430888928e+05
2.249120759630e-04,1.442825581195e+08,9.228700410459e+07,1.012885727061e+06,1.012885727061e+06,1.037677336983e+05
2.252164224799e-04,1.442892942846e+08,9.229370732820e+07,1.011117960774e+06,1.011117960774e+06,1.037852461774e+05
2.255207689968e-04,1.442894572405e+08,9.229386900017e+07,1.004543263723e+06,1.004543263723e+06,1.037864861979e+05
2.258251155136e-04,1.442861357424e+08,9.229058674706e+07,1.001054458822e+06,1.001054458822e+06,1.037774080182e+05
2.261294620305e-04,1.442856933430e+08,9.229019276562e+07,1.003952225064e+06,1.003952225064e+06,1.037763958804e+05
2.264338085474e-04,1.442863370617e+08,9.229088340114e+07,1.005043229478e+06,1.005043229478e+06,1.037787287168e+05
2.267381550642e-04,1.442814915180e+08,9.228611270609e+07,9.995132149255e+05,9.995132149255e+05,1.037662714210e+05
2.270425015811e-04,1.442834009026e+08,9.228807985808e+07,1.006294035011e+06,1.006294035011e+06,1.037715607499e+05
2.273468480980e-04,1.442952403767e+08,9.229991353932e+07,1.016294031335e+06,1.016294031335e+06,1.038047197073e+05
2.276511946148e-04,1.442966045080e+08,9.230128734441e+07,1.005787391913e+06,1.005787391913e+06,1.038087859717e+05
2.279555411317e-04,1.442907872414e+08,9.229552997275e+07,9.985731070243e+05,9.985731070243e+05,1.037927067785e+05
2.282598876486e-04,1.443023892696e+08,9.230713012171e+07,1.016102293272e+06,1.016102293272e+06,1.038238055050e+05
2.285642341654e-04,1.443048563396e+08,9.230960089490e+07,1.006940246325e+06,1.006940246325e+06,1.038301640590e+05
2.288685806823e-04,1.443030458087e+08,9.230782152462e+07,1.002648702969e+06,1.002648702969e+06,1.038261470737e+05
2.291729271992e-04,1.443028306532e+08,9.230764533568e+07,1.004252035356e+06,1.004252035356e+06,1.038252958541e+05
2.294772737160e-04,1.442975481093e+08,9.230243196898e+07,9.991422584694e+05,9.991422584694e+05,1.038106080077e+05
2.297816202329e-04,1.443009037715e+08,9.230582783578e+07,1.007816222631e+06,1.007816222631e+06,1.038197751553e+05
2.300859667497e-04,1.443036641119e+08,9.230861114485e+07,1.007216893316e+06,1.007216893316e+06,1.038273954232e+05
2.303903132666e-04,1.443038191335e+08,9.230879183240e+07,1.004599632467e+06,1.004599632467e+06,1.038270255592e+05
2.306946597835e-04,1.443014569310e+08,9.230647086793e+07,1.002066748809e+06,1.002066748809e+06,1.038202785878e+05
2.309990063003e-04,1.443070535829e+08,9.231207610396e+07,1.010075786950e+06,1.010075786950e+06,1.038367569237e+05
2.313033528172e-04,1.443074719415e+08,9.231250764956e+07,1.004879433099e+06,1.004879433099e+06,1.038374962861e+05
2.316076993341e-04,1.443059824216e+08,9.231104476816e+07,1.002964136055e+06,1.002964136055e+06,1.038341317753e+05
2.319120458509e-04,1.443067027655e+08,9.231178625561e+07,1.005188005886e+06,1.005188005886e+06,1.038364173993e+05
2.322163923678e-04,1.443073714088e+08,9.231247073637e+07,1.005138393131e+06,1.005138393131e+06,1.038383091889e+05
2.325207388847e-04,1.443034416074e+08,9.230857679056e+07,1.000510571663e+06,1.000510571663e+06,1.038284327537e+05
2.328250854015e-04,1.443160170066e+08,9.232111245079e+07,1.017118436035e+06,1.017118436035e+06,1.038607629601e+05
2.331294319184e-04,1.443113165104e+08,9.231641472354e+07,9.997640980742e+05,9.997640980742e+05,1.038478147502e+05
2.334337784353e-04,1.443057695079e+08,9.231090616518e+07,9.989071753370e+05,9.989071753370e+05,1.038333639442e+05
2.337381249521e-04,1.443056788669e+08,9.231084700141e+07,1.004382246724e+06,1.004382246724e+06,1.038314553463e+05
2.340424714690e-04,1.443087590239e+08,9.231393680016e+07,1.007569519303e+06,1.007569519303e+06,1.038399601837e+05
2.343468179859e-04,1.443089594077e+08,9.231414893074e+07,1.004679631359e+06,1.004679631359e+06,1.038417483396e+05
2.346511645027e-04,1.443070337954e+08,9.231225053329e+07,1.002541120529e+06,1.002541120529e+06,1.038363672335e+05
2.349555110196e-04,1.443095953795e+08,9.231482592169e+07,1.007054840728e+06,1.007054840728e+06,1.038426683575e+05
2.352598575364e-04,1.443097224183e+08,9.231496958480e+07,1.004611944636e+06,1.004611944636e+06,1.038419062580e+05
2.355642040533e-04,1.443043431201e+08,9.230963754249e+07,9.990706710919e+05,9.990706710919e+05,1.038284933300e+05
2.358685505702e-04,1.443043050193e+08,9.230963656147e+07,1.004429464164e+06,1.004429464164e+06,1.038269206103e+05
2.361728970870e-04,1.443034973518e+08,9.230886194299e+07,1.003647210421e+06,1.003647210421e+06,1.038241862754e+05
2.364772436039e-04,1.443034452431e+08,9.230883651716e+07,1.004401878075e+06,1.004401878075e+06,1.038239834149e+05
2.367815901208e-04,1.443070305343e+08,9.231242689301e+07,1.008064364033e+06,1.008064364033e+06,1.038349445534e+05
2.370859366376e-04,1.443060584875e+08,9.231147205926e+07,1.003488861521e+06,1.003488861521e+06,1.038316137567e+05
2.373902831545e-04,1.443159949285e+08,9.232137744164e+07,1.014478340301e+06,1.014478340301e+06,1.038571537539e+05
2.376946296714e-04,1.443121143850e+08,9.231750816135e+07,1.000607036106e+06,1.000607036106e+06,1.038465720093e+05
2.379989761882e-04,1.443085331468e+08,9.231396648956e+07,1.000908823444e+06,1.000908823444e+06,1.038380790042e+05
2.383033227051e-04,1.443094553751e+08,9.231491954801e+07,1.005433825744e+06,1.005433825744e+06,1.038410947625e+05
2.386076692220e-04,1.443155247296e+08,9.232098208970e+07,1.010619449365e+06,1.010619449365e+06,1.038585775511e+05
2.389120157388e-04,1.443151153841e+08,9.232057271951e+07,1.004118214081e+06,1.004118214081e+06,1.038578331219e+05
2.392163622557e-04,1.443195238120e+08,9.232495804363e+07,1.008976459152e+06,1.008976459152e+06,1.038692895412e+05
2.395207087726e-04,1.443199613232e+08,9.232537497272e+07,1.005000831336e+06,1.005000831336e+06,1.038718568262e+05
2.398250552894e-04,1.443142504684e+08,9.231967533478e+07,9.988183096280e+05,9.988183096280e+05,1.038560500012e+05
2.401294018063e-04,1.443162643978e+08,9.232167701150e+07,1.006581693191e+06,1.006581693191e+06,1.038621888743e+05
2.404337483231e-04,1.443219042122e+08,9.232726675742e+07,1.010236248362e+06,1.010236248362e+06,1.038772597952e+05
2.407380948400e-04,1.443240051761e+08,9.232931238098e+07,1.006693012553e+06,1.006693012553e+06,1.038835713435e+05
2.410424413569e-04,1.443315736024e+08,9.233679391268e+07,1.012214524179e+06,1.012214524179e+06,1.039037589942e+05
2.413467878737e-04,1.443254541969e+08,9.233063990678e+07,9.984638310438e+05,9.984638310438e+05,1.038853826572e+05
2.416511343906e-04,1.443245546265e+08,9.232971179144e+07,1.003710245318e+06,1.003710245318e+06,1.038824354691e+05
2.419554809075e-04,1.443269656082e+08,9.233207764670e+07,1.007038108861e+06,1.007038108861e+06,1.038874065171e+05
2.422598274243e-04,1.443275718843e+08,9.233263696609e+07,1.005225376255e+06,1.005225376255e+06,1.038887003344e+05
2.425641739412e-04,1.443249724043e+08,9.233000773916e+07,1.001998232356e+06,1.001998232356e+06,1.038814338357e+05
2.428685204581e-04,1.443229152268e+08,9.232793142551e+07,1.002532201064e+06,1.002532201064e+06,1.038748307030e+05
2.431728669749e-04,1.443230967939e+08,9.232809137334e+07,1.004773937793e+06,1.004773937793e+06,1.038762709445e+05
2.434772134918e-04,1.443226154808e+08,9.232759249682e+07,1.004102022903e+06,1.004102022903e+06,1.038756719761e+05
2.437815600087e-04,1.443328512792e+08,9.233776050203e+07,1.014888708397e+06,1.014888708397e+06,1.039015814256e+05
2.440859065255e-04,1.443335226966e+08,9.233838649771e+07,1.005292746642e+06,1.005292746642e+06,1.039019986632e+05
2.443902530424e-04,1.443285134743e+08,9.233338385970e+07,9.995836897303e+05,9.995836897303e+05,1.038886111127e+05
2.446945995593e-04,1.443268919654e+08,9.233178636480e+07,1.002982757993e+06,1.002982757993e+06,1.038851698948e+05
2.449989460761e-04,1.443204058698e+08,9.232536132110e+07,9.980706507440e+05,9.980706507440e+05,1.038681132651e+05
2.453032925930e-04,1.443271391091e+08,9.233210825828e+07,1.011351170986e+06,1.011351170986e+06,1.038870359449e+05
2.456076391099e-04,1.443203363684e+08,9.232535804876e+07,9.977307256047e+05,9.977307256047e+05,1.038684740026e+05
2.459119856267e-04,1.443222121270e+08,9.232726633367e+07,1.006444823938e+06,1.006444823938e+06,1.038738959360e+05
2.462163321436e-04,1.443222172070e+08,9.232729912094e+07,1.004558465797e+06,1.004558465797e+06,1.038732850478e+05
2.465206786604e-04,1.443216769005e+08,9.232678568315e+07,1.004006029327e+06,1.004006029327e+06,1.038707094428e+05
2.468250251773e-04,1.443157733542e+08,9.232093802569e+07,9.986013276418e+05,9.986013276418e+05,1.038564516772e+05
2.471293716942e-04,1.443148328750e+08,9.232004561850e+07,1.003576028280e+06,1.003576028280e+06,1.038543238568e+05
2.474337182110e-04,1.443149683337e+08,9.232021784876e+07,1.004646889759e+06,1.004646889759e+06,1.038534129605e+05
2.477380647279e-04,1.443122148452e+08,9.231751106454e+07,1.001730738472e+06,1.001730738472e+06,1.038463138864e+05
2.480424112448e-04,1.443105426770e+08,9.231588724035e+07,1.002803670914e+06,1.002803670914e+06,1.038407856248e+05
2.483467577616e-04,1.443129168325e+08,9.231828688383e+07,1.006869497580e+06,1.006869497580e+06,1.038472587425e+05
2.486511042785e-04,1.443127780086e+08,9.231817110388e+07,1.004343787354e+06,1.004343787354e+06,1.038466519845e+05
2.489554507954e-04,1.443123872480e+08,9.231780235480e+07,1.004092637089e+06,1.004092637089e+06,1.038469695491e+05
2.492597973122e-04,1.443124963406e+08,9.231792847417e+07,1.004597335203e+06,1.004597335203e+06,1.038473996495e+05
2.495641438291e-04,1.443139050551e+08,9.231934248188e+07,1.005909603571e+06,1.005909603571e+06,1.038511278120e+05
2.498684903460e-04,1.443144607786e+08,9.231990032450e+07,1.005057534454e+06,1.005057534454e+06,1.038521050991e+05
2.501728368628e-04,1.443202410351e+08,9.232565248283e+07,1.010326253828e+06,1.010326253828e+06,1.038679627455e+05
2.504771833797e-04,1.443257085901e+08,9.233107448829e+07,1.010036482893e+06,1.010036482893e+06,1.038823853182e+05
2.507815298966e-04,1.443285679318e+08,9.233389097786e+07,1.007443214975e+06,1.007443214975e+06,1.038918416628e+05
2.510858764134e-04,1.443341002882e+08,9.233936780374e+07,1.010160390473e+06,1.010160390473e+06,1.039068810329e+05
2.513902229303e-04,1.443355765768e+08,9.234080040087e+07,1.006109182892e+06,1.006109182892e+06,1.039109534986e+05
2.516945694471e-04,1.443362288540e+08,9.234141965417e+07,1.005298706112e+06,1.005298706112e+06,1.039117725160e+05
2.519989159640e-04,1.443280686760e+08,9.233328102380e+07,9.964321746274e+05,9.964321746274e+05,1.038901452396e+05
2.523032624809e-04,1.443324124053e+08,9.233761488642e+07,1.008996320408e+06,1.008996320408e+06,1.039019802949e+05
2.526076089977e-04,1.443339432889e+08,9.233913046229e+07,1.006170958459e+06,1.006170958459e+06,1.039073460072e+05
2.529119555146e-04,1.443357134408e+08,9.234088349473e+07,1.006419580218e+06,1.006419580218e+06,1.039130244596e+05
2.532163020315e-04,1.443400560774e+08,9.234519681224e+07,1.009022756868e+06,1.009022756868e+06,1.039243854784e+05
2.535206485483e-04,1.443379903722e+08,9.234313114705e+07,1.002591235192e+06,1.002591235192e+06,1.039177437860e+05
2.538249950652e-04,1.443324543801e+08,9.233763554094e+07,9.990967190596e+05,9.990967190596e+05,1.039026562279e+05
2.541293415821e-04,1.443314694437e+08,9.233669176115e+07,1.003661851478e+06,1.003661851478e+06,1.038997102642e+05
2.544336880989e-04,1.443346255839e+08,9.233986634373e+07,1.007821535349e+06,1.007821535349e+06,1.039074542362e+05
2.547380346158e-04,1.443280630296e+08,9.233335867586e+07,9.980402103254e+05,9.980402103254e+05,1.038885896324e+05
2.550423811327e-04,1.443436260479e+08,9.234888405512e+07,1.020298445814e+06,1.020298445814e+06,1.039293162966e+05
2.553467276495e-04,1.443389071888e+08,9.234417245249e+07,9.999278285663e+05,9.999278285663e+05,1.039145800499e+05
2.556510741664e-04,1.443405473287e+08,9.234581835506e+07,1.006329950572e+06,1.006329950572e+06,1.039164434352e+05
2.559554206833e-04,1.443411689426e+08,9.234644623979e+07,1.005316446660e+06,1.005316446660e+06,1.039162545550e+05
2.562597672001e-04,1.443349873551e+08,9.234030747752e+07,9.984692365892e+05,9.984692365892e+05,1.038998454678e+05
2.565641137170e-04,1.443345671565e+08,9.233992079464e+07,1.004248639280e+06,1.004248639280e+06,1.038978754394e+05
2.568684602338e-04,1.443431359904e+08,9.234846882658e+07,1.013292596490e+06,1.013292596490e+06,1.039227648754e+05
2.571728067507e-04,1.443459651832e+08,9.235127315446e+07,1.007540486263e+06,1.007540486263e+06,1.039293921111e+05
2.574771532676e-04,1.443493831402e+08,9.235466468762e+07,1.008153999342e+06,1.008153999342e+06,1.039371376269e+05
